# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
    5.09509510    0.07038935
    5.13513514    0.07102239
    5.17517518    0.07152728
    5.21521522    0.07190460
    5.25525526    0.07215636
    5.29529530    0.07228505
    5.33533534    0.07229288
    5.37537538    0.07218122
    5.41541542    0.07195041
    5.45545546    0.07159981
    5.49549550    0.07112835
    5.53553554    0.07053522
    5.57557558    0.06982070
    5.61561562    0.06898705
    5.65565566    0.06803919
    5.69569570    0.06698516
    5.73573574    0.06583621
    5.77577578    0.06460666
    5.81581582    0.06331332
    5.85585586    0.06197484
    5.89589590    0.06061084
    5.93593594    0.05924106
    5.97597598    0.05788466
    6.01601602    0.05655948
    6.05605606    0.05528164
    6.09609610    0.05406517
    6.13613614    0.05292186
    6.17617618    0.05186119
    6.21621622    0.05089038
    6.25625626    0.05001443
    6.29629630    0.04923625
    6.33633634    0.04855677
    6.37637638    0.04797498
    6.41641642    0.04748805
    6.45645646    0.04709129
    6.49649650    0.04677822
    6.53653654    0.04654055
    6.57657658    0.04636818
    6.61661662    0.04624930
    6.65665666    0.04617044
    6.69669670    0.04611673
    6.73673674    0.04607217
    6.77677678    0.04602013
    6.81681682    0.04594392
    6.85685686    0.04582746
    6.89689690    0.04565607
    6.93693694    0.04541721
    6.97697698    0.04510121
    7.01701702    0.04470177
    7.05705706    0.04421629
    7.09709710    0.04364592
    7.13713714    0.04299536
    7.17717718    0.04227236
    7.21721722    0.04148705
    7.25725726    0.04065123
    7.29729730    0.03977752
    7.33733734    0.03887860
    7.37737738    0.03796661
    7.41741742    0.03705258
    7.45745746    0.03614609
    7.49749750    0.03525504
    7.53753754    0.03438556
    7.57757758    0.03354206
    7.61761762    0.03272734
    7.65765766    0.03194276
    7.69769770    0.03118855
    7.73773774    0.03046403
    7.77777778    0.02976793
    7.81781782    0.02909866
    7.85785786    0.02845462
    7.89789790    0.02783436
    7.93793794    0.02723680
    7.97797798    0.02666129
    8.01801802    0.02610766
    8.05805806    0.02557620
    8.09809810    0.02506755
    8.13813814    0.02458261
    8.17817818    0.02412238
    8.21821822    0.02368782
    8.25825826    0.02327973
    8.29829830    0.02289862
    8.33833834    0.02254462
    8.37837838    0.02221739
    8.41841842    0.02191610
    8.45845846    0.02163941
    8.49849850    0.02138544
    8.53853854    0.02115182
    8.57857858    0.02093577
    8.61861862    0.02073413
    8.65865866    0.02054354
    8.69869870    0.02036054
    8.73873874    0.02018175
    8.77877878    0.02000405
    8.81881882    0.01982478
    8.85885886    0.01964184
    8.89889890    0.01945388
    8.93893894    0.01926031
    8.97897898    0.01906137
    9.01901902    0.01885804
    9.05905906    0.01865196
    9.09909910    0.01844530
    9.13913914    0.01824058
    9.17917918    0.01804052
    9.21921922    0.01784784
    9.25925926    0.01766518
    9.29929930    0.01749492
    9.33933934    0.01733914
    9.37937938    0.01719953
    9.41941942    0.01707734
    9.45945946    0.01697339
    9.49949950    0.01688803
    9.53953954    0.01682113
    9.57957958    0.01677210
    9.61961962    0.01673991
    9.65965966    0.01672308
    9.69969970    0.01671974
    9.73973974    0.01672766
    9.77977978    0.01674433
    9.81981982    0.01676703
    9.85985986    0.01679301
    9.89989990    0.01681952
    9.93993994    0.01684409
    9.97997998    0.01686458
   10.02002002    0.01687938
   10.06006006    0.01688752
   10.10010010    0.01688876
   10.14014014    0.01688358
   10.18018018    0.01687321
   10.22022022    0.01685951
   10.26026026    0.01684489
   10.30030030    0.01683216
   10.34034034    0.01682434
   10.38038038    0.01682458
   10.42042042    0.01683596
   10.46046046    0.01686140
   10.50050050    0.01690358
   10.54054054    0.01696484
   10.58058058    0.01704718
   10.62062062    0.01715214
   10.66066066    0.01728085
   10.70070070    0.01743396
   10.74074074    0.01761163
   10.78078078    0.01781346
   10.82082082    0.01803854
   10.86086086    0.01828530
   10.90090090    0.01855158
   10.94094094    0.01883454
   10.98098098    0.01913069
   11.02102102    0.01943589
   11.06106106    0.01974543
   11.10110110    0.02005412
   11.14114114    0.02035648
   11.18118118    0.02064692
   11.22122122    0.02092005
   11.26126126    0.02117095
   11.30130130    0.02139548
   11.34134134    0.02159059
   11.38138138    0.02175452
   11.42142142    0.02188693
   11.46146146    0.02198896
   11.50150150    0.02206314
   11.54154154    0.02211317
   11.58158158    0.02214369
   11.62162162    0.02215992
   11.66166166    0.02216730
   11.70170170    0.02217115
   11.74174174    0.02217638
   11.78178178    0.02218716
   11.82182182    0.02220677
   11.86186186    0.02223742
   11.90190190    0.02228018
   11.94194194    0.02233495
   11.98198198    0.02240048
   12.02202202    0.02247447
   12.06206206    0.02255371
   12.10210210    0.02263429
   12.14214214    0.02271189
   12.18218218    0.02278202
   12.22222222    0.02284040
   12.26226226    0.02288331
   12.30230230    0.02290784
   12.34234234    0.02291223
   12.38238238    0.02289599
   12.42242242    0.02285999
   12.46246246    0.02280644
   12.50250250    0.02273876
   12.54254254    0.02266131
   12.58258258    0.02257920
   12.62262262    0.02249791
   12.66266266    0.02242305
   12.70270270    0.02236006
   12.74274274    0.02231399
   12.78278278    0.02228931
   12.82282282    0.02228975
   12.86286286    0.02231824
   12.90290290    0.02237678
   12.94294294    0.02246641
   12.98298298    0.02258715
   13.02302302    0.02273800
   13.06306306    0.02291685
   13.10310310    0.02312049
   13.14314314    0.02334464
   13.18318318    0.02358392
   13.22322322    0.02383195
   13.26326326    0.02408149
   13.30330330    0.02432462
   13.34334334    0.02455301
   13.38338338    0.02475826
   13.42342342    0.02493236
   13.46346346    0.02506805
   13.50350350    0.02515934
   13.54354354    0.02520186
   13.58358358    0.02519316
   13.62362362    0.02513291
   13.66366366    0.02502291
   13.70370370    0.02486695
   13.74374374    0.02467052
   13.78378378    0.02444048
   13.82382382    0.02418459
   13.86386386    0.02391108
   13.90390390    0.02362824
   13.94394394    0.02334404
   13.98398398    0.02306585
   14.02402402    0.02280023
   14.06406406    0.02255277
   14.10410410    0.02232804
   14.14414414    0.02212954
   14.18418418    0.02195969
   14.22422422    0.02181986
   14.26426426    0.02171039
   14.30430430    0.02163065
   14.34434434    0.02157905
   14.38438438    0.02155310
   14.42442442    0.02154949
   14.46446446    0.02156415
   14.50450450    0.02159240
   14.54454454    0.02162907
   14.58458458    0.02166870
   14.62462462    0.02170584
   14.66466466    0.02173524
   14.70470470    0.02175221
   14.74474474    0.02175288
   14.78478478    0.02173444
   14.82482482    0.02169536
   14.86486486    0.02163545
   14.90490490    0.02155592
   14.94494494    0.02145922
   14.98498498    0.02134892
   15.02502503    0.02122943
   15.06506507    0.02110573
   15.10510511    0.02098307
   15.14514515    0.02086674
   15.18518519    0.02076177
   15.22522523    0.02067281
   15.26526527    0.02060393
   15.30530531    0.02055853
   15.34534535    0.02053928
   15.38538539    0.02054807
   15.42542543    0.02058596
   15.46546547    0.02065318
   15.50550551    0.02074908
   15.54554555    0.02087216
   15.58558559    0.02102001
   15.62562563    0.02118934
   15.66566567    0.02137598
   15.70570571    0.02157495
   15.74574575    0.02178053
   15.78578579    0.02198642
   15.82582583    0.02218594
   15.86586587    0.02237230
   15.90590591    0.02253891
   15.94594595    0.02267974
   15.98598599    0.02278969
   16.02602603    0.02286493
   16.06606607    0.02290314
   16.10610611    0.02290368
   16.14614615    0.02286768
   16.18618619    0.02279788
   16.22622623    0.02269852
   16.26626627    0.02257496
   16.30630631    0.02243337
   16.34634635    0.02228036
   16.38638639    0.02212260
   16.42642643    0.02196648
   16.46646647    0.02181787
   16.50650651    0.02168189
   16.54654655    0.02156274
   16.58658659    0.02146365
   16.62662663    0.02138674
   16.66666667    0.02133306
   16.70670671    0.02130257
   16.74674675    0.02129411
   16.78678679    0.02130552
   16.82682683    0.02133363
   16.86686687    0.02137442
   16.90690691    0.02142310
   16.94694695    0.02147434
   16.98698699    0.02152246
   17.02702703    0.02156174
   17.06706707    0.02158670
   17.10710711    0.02159246
   17.14714715    0.02157500
   17.18718719    0.02153149
   17.22722723    0.02146045
   17.26726727    0.02136186
   17.30730731    0.02123716
   17.34734735    0.02108915
   17.38738739    0.02092176
   17.42742743    0.02073981
   17.46746747    0.02054873
   17.50750751    0.02035424
   17.54754755    0.02016209
   17.58758759    0.01997785
   17.62762763    0.01980670
   17.66766767    0.01965337
   17.70770771    0.01952200
   17.74774775    0.01941618
   17.78778779    0.01933887
   17.82782783    0.01929250
   17.86786787    0.01927893
   17.90790791    0.01929950
   17.94794795    0.01935506
   17.98798799    0.01944595
   18.02802803    0.01957203
   18.06806807    0.01973265
   18.10810811    0.01992660
   18.14814815    0.02015209
   18.18818819    0.02040670
   18.22822823    0.02068731
   18.26826827    0.02099011
   18.30830831    0.02131050
   18.34834835    0.02164320
   18.38838839    0.02198221
   18.42842843    0.02232103
   18.46846847    0.02265276
   18.50850851    0.02297041
   18.54854855    0.02326719
   18.58858859    0.02353689
   18.62862863    0.02377421
   18.66866867    0.02397518
   18.70870871    0.02413741
   18.74874875    0.02426025
   18.78878879    0.02434494
   18.82882883    0.02439445
   18.86886887    0.02441330
   18.90890891    0.02440728
   18.94894895    0.02438306
   18.98898899    0.02434772
   19.02902903    0.02430841
   19.06906907    0.02427197
   19.10910911    0.02424454
   19.14914915    0.02423139
   19.18918919    0.02423663
   19.22922923    0.02426316
   19.26926927    0.02431250
   19.30930931    0.02438476
   19.34934935    0.02447867
   19.38938939    0.02459154
   19.42942943    0.02471937
   19.46946947    0.02485693
   19.50950951    0.02499799
   19.54954955    0.02513552
   19.58958959    0.02526201
   19.62962963    0.02536988
   19.66966967    0.02545185
   19.70970971    0.02550143
   19.74974975    0.02551335
   19.78978979    0.02548390
   19.82982983    0.02541124
   19.86986987    0.02529549
   19.90990991    0.02513878
   19.94994995    0.02494503
   19.98998999    0.02471973
   20.03003003    0.02446954
   20.07007007    0.02420189
   20.11011011    0.02392455
   20.15015015    0.02364532
   20.19019019    0.02337164
   20.23023023    0.02311037
   20.27027027    0.02286765
   20.31031031    0.02264873
   20.35035035    0.02245796
   20.39039039    0.02229878
   20.43043043    0.02217368
   20.47047047    0.02208427
   20.51051051    0.02203125
   20.55055055    0.02201447
   20.59059059    0.02203292
   20.63063063    0.02208473
   20.67067067    0.02216718
   20.71071071    0.02227667
   20.75075075    0.02240878
   20.79079079    0.02255828
   20.83083083    0.02271922
   20.87087087    0.02288506
   20.91091091    0.02304887
   20.95095095    0.02320358
   20.99099099    0.02334225
   21.03103103    0.02345849
   21.07107107    0.02354679
   21.11111111    0.02360285
   21.15115115    0.02362388
   21.19119119    0.02360881
   21.23123123    0.02355833
   21.27127127    0.02347488
   21.31131131    0.02336244
   21.35135135    0.02322627
   21.39139139    0.02307257
   21.43143143    0.02290811
   21.47147147    0.02273989
   21.51151151    0.02257478
   21.55155155    0.02241929
   21.59159159    0.02227932
   21.63163163    0.02216004
   21.67167167    0.02206578
   21.71171171    0.02199999
   21.75175175    0.02196518
   21.79179179    0.02196294
   21.83183183    0.02199388
   21.87187187    0.02205771
   21.91191191    0.02215314
   21.95195195    0.02227794
   21.99199199    0.02242890
   22.03203203    0.02260183
   22.07207207    0.02279164
   22.11211211    0.02299233
   22.15215215    0.02319717
   22.19219219    0.02339888
   22.23223223    0.02358982
   22.27227227    0.02376239
   22.31231231    0.02390932
   22.35235235    0.02402411
   22.39239239    0.02410144
   22.43243243    0.02413747
   22.47247247    0.02413015
   22.51251251    0.02407935
   22.55255255    0.02398687
   22.59259259    0.02385628
   22.63263263    0.02369276
   22.67267267    0.02350264
   22.71271271    0.02329313
   22.75275275    0.02307186
   22.79279279    0.02284650
   22.83283283    0.02262455
   22.87287287    0.02241296
   22.91291291    0.02221809
   22.95295295    0.02204550
   22.99299299    0.02189996
   23.03303303    0.02178542
   23.07307307    0.02170500
   23.11311311    0.02166107
   23.15315315    0.02165522
   23.19319319    0.02168833
   23.23323323    0.02176056
   23.27327327    0.02187135
   23.31331331    0.02201938
   23.35335335    0.02220261
   23.39339339    0.02241815
   23.43343343    0.02266229
   23.47347347    0.02293045
   23.51351351    0.02321716
   23.55355355    0.02351613
   23.59359359    0.02382032
   23.63363363    0.02412210
   23.67367367    0.02441348
   23.71371371    0.02468643
   23.75375375    0.02493322
   23.79379379    0.02514690
   23.83383383    0.02532163
   23.87387387    0.02545316
   23.91391391    0.02553905
   23.95395395    0.02557893
   23.99399399    0.02557447
   24.03403403    0.02552932
   24.07407407    0.02544884
   24.11411411    0.02533975
   24.15415415    0.02520970
   24.19419419    0.02506683
   24.23423423    0.02491936
   24.27427427    0.02477517
   24.31431431    0.02464156
   24.35435435    0.02452491
   24.39439439    0.02443060
   24.43443443    0.02436282
   24.47447447    0.02432456
   24.51451451    0.02431749
   24.55455455    0.02434201
   24.59459459    0.02439718
   24.63463463    0.02448078
   24.67467467    0.02458929
   24.71471471    0.02471795
   24.75475475    0.02486084
   24.79479479    0.02501100
   24.83483483    0.02516066
   24.87487487    0.02530144
   24.91491491    0.02542476
   24.95495495    0.02552220
   24.99499499    0.02558594
   25.03503504    0.02560926
   25.07507508    0.02558693
   25.11511512    0.02551557
   25.15515516    0.02539387
   25.19519520    0.02522266
   25.23523524    0.02500484
   25.27527528    0.02474516
   25.31531532    0.02444989
   25.35535536    0.02412636
   25.39539540    0.02378259
   25.43543544    0.02342683
   25.47547548    0.02306719
   25.51551552    0.02271136
   25.55555556    0.02236639
   25.59559560    0.02203856
   25.63563564    0.02173328
   25.67567568    0.02145511
   25.71571572    0.02120775
   25.75575576    0.02099414
   25.79579580    0.02081643
   25.83583584    0.02067612
   25.87587588    0.02057407
   25.91591592    0.02051055
   25.95595596    0.02048524
   25.99599600    0.02049725
   26.03603604    0.02054512
   26.07607608    0.02062676
   26.11611612    0.02073946
   26.15615616    0.02087981
   26.19619620    0.02104368
   26.23623624    0.02122625
   26.27627628    0.02142196
   26.31631632    0.02162464
   26.35635636    0.02182759
   26.39639640    0.02202377
   26.43643644    0.02220605
   26.47647648    0.02236754
   26.51651652    0.02250191
   26.55655656    0.02260376
   26.59659660    0.02266896
   26.63663664    0.02269492
   26.67667668    0.02268078
   26.71671672    0.02262749
   26.75675676    0.02253770
   26.79679680    0.02241558
   26.83683684    0.02226660
   26.87687688    0.02209710
   26.91691692    0.02191398
   26.95695696    0.02172433
   26.99699700    0.02153510
   27.03703704    0.02135288
   27.07707708    0.02118367
   27.11711712    0.02103276
   27.15715716    0.02090466
   27.19719720    0.02080304
   27.23723724    0.02073074
   27.27727728    0.02068977
   27.31731732    0.02068131
   27.35735736    0.02070575
   27.39739740    0.02076265
   27.43743744    0.02085075
   27.47747748    0.02096799
   27.51751752    0.02111144
   27.55755756    0.02127736
   27.59759760    0.02146115
   27.63763764    0.02165742
   27.67767768    0.02186007
   27.71771772    0.02206243
   27.75775776    0.02225747
   27.79779780    0.02243804
   27.83783784    0.02259721
   27.87787788    0.02272864
   27.91791792    0.02282693
   27.95795796    0.02288798
   27.99799800    0.02290925
   28.03803804    0.02288996
   28.07807808    0.02283113
   28.11811812    0.02273554
   28.15815816    0.02260749
   28.19819820    0.02245253
   28.23823824    0.02227715
   28.27827828    0.02208836
   28.31831832    0.02189337
   28.35835836    0.02169928
   28.39839840    0.02151283
   28.43843844    0.02134024
   28.47847848    0.02118703
   28.51851852    0.02105805
   28.55855856    0.02095737
   28.59859860    0.02088836
   28.63863864    0.02085369
   28.67867868    0.02085535
   28.71871872    0.02089472
   28.75875876    0.02097253
   28.79879880    0.02108895
   28.83883884    0.02124351
   28.87887888    0.02143510
   28.91891892    0.02166194
   28.95895896    0.02192152
   28.99899900    0.02221053
   29.03903904    0.02252484
   29.07907908    0.02285944
   29.11911912    0.02320846
   29.15915916    0.02356519
   29.19919920    0.02392220
   29.23923924    0.02427154
   29.27927928    0.02460495
   29.31931932    0.02491425
   29.35935936    0.02519171
   29.39939940    0.02543050
   29.43943944    0.02562511
   29.47947948    0.02577173
   29.51951952    0.02586857
   29.55955956    0.02591595
   29.59959960    0.02591636
   29.63963964    0.02587428
   29.67967968    0.02579591
   29.71971972    0.02568878
   29.75975976    0.02556129
   29.79979980    0.02542234
   29.83983984    0.02528085
   29.87987988    0.02514546
   29.91991992    0.02502424
   29.95995996    0.02492448
   30.00000000    0.02485260
