# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   -1.03103103    0.03592181
   -0.99099099    0.03567527
   -0.95095095    0.03536141
   -0.91091091    0.03498359
   -0.87087087    0.03454631
   -0.83083083    0.03405503
   -0.79079079    0.03351595
   -0.75075075    0.03293575
   -0.71071071    0.03232139
   -0.67067067    0.03167988
   -0.63063063    0.03101807
   -0.59059059    0.03034251
   -0.55055055    0.02965932
   -0.51051051    0.02897410
   -0.47047047    0.02829186
   -0.43043043    0.02761701
   -0.39039039    0.02695336
   -0.35035035    0.02630412
   -0.31031031    0.02567197
   -0.27027027    0.02505905
   -0.23023023    0.02446704
   -0.19019019    0.02389722
   -0.15015015    0.02335051
   -0.11011011    0.02282751
   -0.07007007    0.02232856
   -0.03003003    0.02185377
    0.01001001    0.02140310
    0.05005005    0.02097633
    0.09009009    0.02057315
    0.13013013    0.02019313
    0.17017017    0.01983581
    0.21021021    0.01950066
    0.25025025    0.01918711
    0.29029029    0.01889459
    0.33033033    0.01862251
    0.37037037    0.01837029
    0.41041041    0.01813735
    0.45045045    0.01792311
    0.49049049    0.01772703
    0.53053053    0.01754859
    0.57057057    0.01738726
    0.61061061    0.01724258
    0.65065065    0.01711408
    0.69069069    0.01700136
    0.73073073    0.01690402
    0.77077077    0.01682172
    0.81081081    0.01675414
    0.85085085    0.01670103
    0.89089089    0.01666214
    0.93093093    0.01663731
    0.97097097    0.01662642
    1.01101101    0.01662938
    1.05105105    0.01664618
    1.09109109    0.01667685
    1.13113113    0.01672146
    1.17117117    0.01678014
    1.21121121    0.01685307
    1.25125125    0.01694046
    1.29129129    0.01704257
    1.33133133    0.01715966
    1.37137137    0.01729206
    1.41141141    0.01744006
    1.45145145    0.01760401
    1.49149149    0.01778423
    1.53153153    0.01798104
    1.57157157    0.01819475
    1.61161161    0.01842562
    1.65165165    0.01867388
    1.69169169    0.01893972
    1.73173173    0.01922323
    1.77177177    0.01952443
    1.81181181    0.01984322
    1.85185185    0.02017938
    1.89189189    0.02053253
    1.93193193    0.02090212
    1.97197197    0.02128741
    2.01201201    0.02168742
    2.05205205    0.02210093
    2.09209209    0.02252648
    2.13213213    0.02296232
    2.17217217    0.02340645
    2.21221221    0.02385659
    2.25225225    0.02431024
    2.29229229    0.02476467
    2.33233233    0.02521704
    2.37237237    0.02566441
    2.41241241    0.02610386
    2.45245245    0.02653259
    2.49249249    0.02694800
    2.53253253    0.02734785
    2.57257257    0.02773031
    2.61261261    0.02809408
    2.65265265    0.02843847
    2.69269269    0.02876343
    2.73273273    0.02906955
    2.77277277    0.02935807
    2.81281281    0.02963080
    2.85285285    0.02989006
    2.89289289    0.03013855
    2.93293293    0.03037926
    2.97297297    0.03061532
    3.01301301    0.03084992
    3.05305305    0.03108615
    3.09309309    0.03132693
    3.13313313    0.03157496
    3.17317317    0.03183262
    3.21321321    0.03210198
    3.25325325    0.03238481
    3.29329329    0.03268253
    3.33333333    0.03299633
    3.37337337    0.03332716
    3.41341341    0.03367585
    3.45345345    0.03404309
    3.49349349    0.03442958
    3.53353353    0.03483603
    3.57357357    0.03526322
    3.61361361    0.03571202
    3.65365365    0.03618340
    3.69369369    0.03667842
    3.73373373    0.03719816
    3.77377377    0.03774372
    3.81381381    0.03831610
    3.85385385    0.03891615
    3.89389389    0.03954447
    3.93393393    0.04020137
    3.97397397    0.04088672
    4.01401401    0.04159997
    4.05405405    0.04234003
    4.09409409    0.04310531
    4.13413413    0.04389371
    4.17417417    0.04470262
    4.21421421    0.04552899
    4.25425425    0.04636947
    4.29429429    0.04722044
    4.33433433    0.04807821
    4.37437437    0.04893914
    4.41441441    0.04979979
    4.45445445    0.05065703
    4.49449449    0.05150821
    4.53453453    0.05235116
    4.57457457    0.05318430
    4.61461461    0.05400653
    4.65465465    0.05481720
    4.69469469    0.05561595
    4.73473473    0.05640253
    4.77477477    0.05717657
    4.81481481    0.05793731
    4.85485485    0.05868342
    4.89489489    0.05941275
    4.93493493    0.06012209
    4.97497497    0.06080714
    5.01501502    0.06146239
    5.05505506    0.06208114
    5.09509510    0.06265565
    5.13513514    0.06317732
    5.17517518    0.06363700
    5.21521522    0.06402534
    5.25525526    0.06433320
    5.29529530    0.06455216
    5.33533534    0.06467491
    5.37537538    0.06469571
    5.41541542    0.06461077
    5.45545546    0.06441848
    5.49549550    0.06411962
    5.53553554    0.06371737
    5.57557558    0.06321722
    5.61561562    0.06262676
    5.65565566    0.06195542
    5.69569570    0.06121404
    5.73573574    0.06041450
    5.77577578    0.05956928
    5.81581582    0.05869103
    5.85585586    0.05779222
    5.89589590    0.05688480
    5.93593594    0.05597992
    5.97597598    0.05508776
    6.01601602    0.05421733
    6.05605606    0.05337640
    6.09609610    0.05257143
    6.13613614    0.05180758
    6.17617618    0.05108869
    6.21621622    0.05041730
    6.25625626    0.04979473
    6.29629630    0.04922106
    6.33633634    0.04869527
    6.37637638    0.04821521
    6.41641642    0.04777775
    6.45645646    0.04737878
    6.49649650    0.04701337
    6.53653654    0.04667583
    6.57657658    0.04635984
    6.61661662    0.04605864
    6.65665666    0.04576516
    6.69669670    0.04547225
    6.73673674    0.04517288
    6.77677678    0.04486040
    6.81681682    0.04452871
    6.85685686    0.04417253
    6.89689690    0.04378759
    6.93693694    0.04337071
    6.97697698    0.04291999
    7.01701702    0.04243478
    7.05705706    0.04191569
    7.09709710    0.04136448
    7.13713714    0.04078394
    7.17717718    0.04017771
    7.21721722    0.03955005
    7.25725726    0.03890563
    7.29729730    0.03824934
    7.33733734    0.03758604
    7.37737738    0.03692038
    7.41741742    0.03625668
    7.45745746    0.03559878
    7.49749750    0.03494996
    7.53753754    0.03431289
    7.57757758    0.03368961
    7.61761762    0.03308153
    7.65765766    0.03248947
    7.69769770    0.03191373
    7.73773774    0.03135411
    7.77777778    0.03081006
    7.81781782    0.03028073
    7.85785786    0.02976509
    7.89789790    0.02926201
    7.93793794    0.02877039
    7.97797798    0.02828921
    8.01801802    0.02781764
    8.05805806    0.02735506
    8.09809810    0.02690112
    8.13813814    0.02645574
    8.17817818    0.02601914
    8.21821822    0.02559177
    8.25825826    0.02517431
    8.29829830    0.02476762
    8.33833834    0.02437264
    8.37837838    0.02399043
    8.41841842    0.02362201
    8.45845846    0.02326838
    8.49849850    0.02293046
    8.53853854    0.02260903
    8.57857858    0.02230472
    8.61861862    0.02201799
    8.65865866    0.02174911
    8.69869870    0.02149813
    8.73873874    0.02126490
    8.77877878    0.02104906
    8.81881882    0.02085004
    8.85885886    0.02066703
    8.89889890    0.02049908
    8.93893894    0.02034500
    8.97897898    0.02020346
    9.01901902    0.02007299
    9.05905906    0.01995200
    9.09909910    0.01983882
    9.13913914    0.01973177
    9.17917918    0.01962918
    9.21921922    0.01952943
    9.25925926    0.01943105
    9.29929930    0.01933275
    9.33933934    0.01923347
    9.37937938    0.01913240
    9.41941942    0.01902906
    9.45945946    0.01892327
    9.49949950    0.01881518
    9.53953954    0.01870523
    9.57957958    0.01859417
    9.61961962    0.01848298
    9.65965966    0.01837283
    9.69969970    0.01826506
    9.73973974    0.01816108
    9.77977978    0.01806237
    9.81981982    0.01797038
    9.85985986    0.01788655
    9.89989990    0.01781222
    9.93993994    0.01774862
    9.97997998    0.01769687
   10.02002002    0.01765793
   10.06006006    0.01763262
   10.10010010    0.01762158
   10.14014014    0.01762529
   10.18018018    0.01764405
   10.22022022    0.01767798
   10.26026026    0.01772702
