# Final state angular momentum:   1
# Broadening parameter (in eV):    1.500
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   -1.03103103    0.03219640
   -0.99099099    0.03202073
   -0.95095095    0.03182910
   -0.91091091    0.03162197
   -0.87087087    0.03139997
   -0.83083083    0.03116386
   -0.79079079    0.03091454
   -0.75075075    0.03065302
   -0.71071071    0.03038041
   -0.67067067    0.03009788
   -0.63063063    0.02980666
   -0.59059059    0.02950802
   -0.55055055    0.02920325
   -0.51051051    0.02889365
   -0.47047047    0.02858050
   -0.43043043    0.02826506
   -0.39039039    0.02794855
   -0.35035035    0.02763216
   -0.31031031    0.02731702
   -0.27027027    0.02700419
   -0.23023023    0.02669469
   -0.19019019    0.02638945
   -0.15015015    0.02608934
   -0.11011011    0.02579518
   -0.07007007    0.02550768
   -0.03003003    0.02522752
    0.01001001    0.02495531
    0.05005005    0.02469156
    0.09009009    0.02443678
    0.13013013    0.02419136
    0.17017017    0.02395569
    0.21021021    0.02373008
    0.25025025    0.02351481
    0.29029029    0.02331010
    0.33033033    0.02311616
    0.37037037    0.02293315
    0.41041041    0.02276119
    0.45045045    0.02260041
    0.49049049    0.02245087
    0.53053053    0.02231265
    0.57057057    0.02218578
    0.61061061    0.02207031
    0.65065065    0.02196624
    0.69069069    0.02187358
    0.73073073    0.02179234
    0.77077077    0.02172251
    0.81081081    0.02166406
    0.85085085    0.02161698
    0.89089089    0.02158124
    0.93093093    0.02155681
    0.97097097    0.02154366
    1.01101101    0.02154176
    1.05105105    0.02155105
    1.09109109    0.02157150
    1.13113113    0.02160305
    1.17117117    0.02164565
    1.21121121    0.02169924
    1.25125125    0.02176374
    1.29129129    0.02183908
    1.33133133    0.02192516
    1.37137137    0.02202188
    1.41141141    0.02212913
    1.45145145    0.02224677
    1.49149149    0.02237466
    1.53153153    0.02251261
    1.57157157    0.02266045
    1.61161161    0.02281795
    1.65165165    0.02298487
    1.69169169    0.02316096
    1.73173173    0.02334590
    1.77177177    0.02353939
    1.81181181    0.02374107
    1.85185185    0.02395057
    1.89189189    0.02416746
    1.93193193    0.02439133
    1.97197197    0.02462172
    2.01201201    0.02485815
    2.05205205    0.02510013
    2.09209209    0.02534715
    2.13213213    0.02559871
    2.17217217    0.02585431
    2.21221221    0.02611345
    2.25225225    0.02637565
    2.29229229    0.02664046
    2.33233233    0.02690746
    2.37237237    0.02717626
    2.41241241    0.02744654
    2.45245245    0.02771803
    2.49249249    0.02799051
    2.53253253    0.02826384
    2.57257257    0.02853794
    2.61261261    0.02881279
    2.65265265    0.02908847
    2.69269269    0.02936509
    2.73273273    0.02964284
    2.77277277    0.02992196
    2.81281281    0.03020274
    2.85285285    0.03048551
    2.89289289    0.03077062
    2.93293293    0.03105845
    2.97297297    0.03134938
    3.01301301    0.03164379
    3.05305305    0.03194203
    3.09309309    0.03224446
    3.13313313    0.03255139
    3.17317317    0.03286310
    3.21321321    0.03317983
    3.25325325    0.03350177
    3.29329329    0.03382908
    3.33333333    0.03416188
    3.37337337    0.03450023
    3.41341341    0.03484417
    3.45345345    0.03519371
    3.49349349    0.03554885
    3.53353353    0.03590954
    3.57357357    0.03627577
    3.61361361    0.03664749
    3.65365365    0.03702468
    3.69369369    0.03740732
    3.73373373    0.03779543
    3.77377377    0.03818903
    3.81381381    0.03858817
    3.85385385    0.03899291
    3.89389389    0.03940333
    3.93393393    0.03981951
    3.97397397    0.04024155
    4.01401401    0.04066949
    4.05405405    0.04110338
    4.09409409    0.04154320
    4.13413413    0.04198887
    4.17417417    0.04244023
    4.21421421    0.04289701
    4.25425425    0.04335882
    4.29429429    0.04382515
    4.33433433    0.04429530
    4.37437437    0.04476843
    4.41441441    0.04524352
    4.45445445    0.04571934
    4.49449449    0.04619449
    4.53453453    0.04666737
    4.57457457    0.04713619
    4.61461461    0.04759901
    4.65465465    0.04805369
    4.69469469    0.04849797
    4.73473473    0.04892948
    4.77477477    0.04934576
    4.81481481    0.04974431
    4.85485485    0.05012260
    4.89489489    0.05047817
    4.93493493    0.05080862
    4.97497497    0.05111167
    5.01501502    0.05138522
    5.05505506    0.05162740
    5.09509510    0.05183657
    5.13513514    0.05201142
    5.17517518    0.05215094
    5.21521522    0.05225448
    5.25525526    0.05232173
    5.29529530    0.05235280
    5.33533534    0.05234811
    5.37537538    0.05230849
    5.41541542    0.05223509
    5.45545546    0.05212934
    5.49549550    0.05199300
    5.53553554    0.05182803
    5.57557558    0.05163659
    5.61561562    0.05142098
    5.65565566    0.05118361
    5.69569570    0.05092693
    5.73573574    0.05065338
