# Final state angular momentum:   1
# Broadening parameter (in eV):    1.500
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   -1.03103103    0.01403457
   -0.99099099    0.01402805
   -0.95095095    0.01402322
   -0.91091091    0.01402021
   -0.87087087    0.01401915
   -0.83083083    0.01402023
   -0.79079079    0.01402362
   -0.75075075    0.01402953
   -0.71071071    0.01403815
   -0.67067067    0.01404971
   -0.63063063    0.01406443
   -0.59059059    0.01408251
   -0.55055055    0.01410417
   -0.51051051    0.01412962
   -0.47047047    0.01415905
   -0.43043043    0.01419264
   -0.39039039    0.01423057
   -0.35035035    0.01427297
   -0.31031031    0.01431999
   -0.27027027    0.01437174
   -0.23023023    0.01442832
   -0.19019019    0.01448978
   -0.15015015    0.01455619
   -0.11011011    0.01462758
   -0.07007007    0.01470394
   -0.03003003    0.01478528
    0.01001001    0.01487156
    0.05005005    0.01496273
    0.09009009    0.01505873
    0.13013013    0.01515946
    0.17017017    0.01526485
    0.21021021    0.01537477
    0.25025025    0.01548911
    0.29029029    0.01560775
    0.33033033    0.01573055
    0.37037037    0.01585738
    0.41041041    0.01598810
    0.45045045    0.01612257
    0.49049049    0.01626064
    0.53053053    0.01640218
    0.57057057    0.01654705
    0.61061061    0.01669509
    0.65065065    0.01684616
    0.69069069    0.01700012
    0.73073073    0.01715680
    0.77077077    0.01731602
    0.81081081    0.01747761
    0.85085085    0.01764136
    0.89089089    0.01780703
    0.93093093    0.01797438
    0.97097097    0.01814311
    1.01101101    0.01831289
    1.05105105    0.01848336
    1.09109109    0.01865412
    1.13113113    0.01882470
    1.17117117    0.01899462
    1.21121121    0.01916334
    1.25125125    0.01933028
    1.29129129    0.01949482
    1.33133133    0.01965632
    1.37137137    0.01981411
    1.41141141    0.01996752
    1.45145145    0.02011586
    1.49149149    0.02025844
    1.53153153    0.02039462
    1.57157157    0.02052378
    1.61161161    0.02064533
    1.65165165    0.02075876
    1.69169169    0.02086364
    1.73173173    0.02095959
    1.77177177    0.02104635
    1.81181181    0.02112377
    1.85185185    0.02119177
    1.89189189    0.02125042
    1.93193193    0.02129987
    1.97197197    0.02134040
    2.01201201    0.02137238
    2.05205205    0.02139628
    2.09209209    0.02141266
    2.13213213    0.02142217
    2.17217217    0.02142549
    2.21221221    0.02142339
    2.25225225    0.02141663
    2.29229229    0.02140604
    2.33233233    0.02139243
    2.37237237    0.02137660
    2.41241241    0.02135935
    2.45245245    0.02134142
    2.49249249    0.02132353
    2.53253253    0.02130634
    2.57257257    0.02129045
    2.61261261    0.02127640
    2.65265265    0.02126464
    2.69269269    0.02125556
    2.73273273    0.02124947
    2.77277277    0.02124659
    2.81281281    0.02124709
    2.85285285    0.02125103
    2.89289289    0.02125843
    2.93293293    0.02126922
    2.97297297    0.02128328
    3.01301301    0.02130042
    3.05305305    0.02132044
    3.09309309    0.02134306
    3.13313313    0.02136799
    3.17317317    0.02139492
    3.21321321    0.02142353
    3.25325325    0.02145351
    3.29329329    0.02148455
    3.33333333    0.02151636
    3.37337337    0.02154870
    3.41341341    0.02158136
    3.45345345    0.02161417
    3.49349349    0.02164703
    3.53353353    0.02167989
    3.57357357    0.02171275
    3.61361361    0.02174571
    3.65365365    0.02177889
    3.69369369    0.02181249
    3.73373373    0.02184677
    3.77377377    0.02188204
    3.81381381    0.02191864
    3.85385385    0.02195697
    3.89389389    0.02199743
    3.93393393    0.02204045
    3.97397397    0.02208648
    4.01401401    0.02213595
    4.05405405    0.02218929
    4.09409409    0.02224689
    4.13413413    0.02230914
    4.17417417    0.02237638
    4.21421421    0.02244888
    4.25425425    0.02252689
    4.29429429    0.02261059
    4.33433433    0.02270009
    4.37437437    0.02279545
    4.41441441    0.02289662
    4.45445445    0.02300353
    4.49449449    0.02311599
    4.53453453    0.02323376
    4.57457457    0.02335652
    4.61461461    0.02348388
    4.65465465    0.02361537
    4.69469469    0.02375049
    4.73473473    0.02388864
    4.77477477    0.02402920
    4.81481481    0.02417150
    4.85485485    0.02431485
    4.89489489    0.02445852
    4.93493493    0.02460179
    4.97497497    0.02474394
    5.01501502    0.02488426
    5.05505506    0.02502209
    5.09509510    0.02515680
    5.13513514    0.02528784
    5.17517518    0.02541470
    5.21521522    0.02553698
    5.25525526    0.02565436
    5.29529530    0.02576662
    5.33533534    0.02587363
    5.37537538    0.02597539
    5.41541542    0.02607199
    5.45545546    0.02616361
    5.49549550    0.02625054
    5.53553554    0.02633314
    5.57557558    0.02641187
    5.61561562    0.02648724
    5.65565566    0.02655979
    5.69569570    0.02663011
    5.73573574    0.02669883
    5.77577578    0.02676654
    5.81581582    0.02683385
    5.85585586    0.02690132
    5.89589590    0.02696947
    5.93593594    0.02703878
    5.97597598    0.02710965
    6.01601602    0.02718241
    6.05605606    0.02725730
    6.09609610    0.02733447
    6.13613614    0.02741397
    6.17617618    0.02749577
    6.21621622    0.02757974
    6.25625626    0.02766563
    6.29629630    0.02775314
    6.33633634    0.02784187
    6.37637638    0.02793134
    6.41641642    0.02802102
    6.45645646    0.02811032
    6.49649650    0.02819863
    6.53653654    0.02828529
    6.57657658    0.02836968
    6.61661662    0.02845115
    6.65665666    0.02852911
    6.69669670    0.02860300
    6.73673674    0.02867234
    6.77677678    0.02873671
    6.81681682    0.02879580
    6.85685686    0.02884941
    6.89689690    0.02889742
    6.93693694    0.02893988
    6.97697698    0.02897693
    7.01701702    0.02900884
    7.05705706    0.02903601
    7.09709710    0.02905895
    7.13713714    0.02907829
    7.17717718    0.02909476
    7.21721722    0.02910916
    7.25725726    0.02912237
    7.29729730    0.02913536
    7.33733734    0.02914910
    7.37737738    0.02916462
    7.41741742    0.02918295
    7.45745746    0.02920513
    7.49749750    0.02923219
    7.53753754    0.02926511
    7.57757758    0.02930486
    7.61761762    0.02935236
    7.65765766    0.02940846
    7.69769770    0.02947395
    7.73773774    0.02954956
    7.77777778    0.02963592
    7.81781782    0.02973361
    7.85785786    0.02984309
    7.89789790    0.02996475
    7.93793794    0.03009888
    7.97797798    0.03024569
    8.01801802    0.03040526
    8.05805806    0.03057760
    8.09809810    0.03076261
    8.13813814    0.03096006
    8.17817818    0.03116966
    8.21821822    0.03139098
    8.25825826    0.03162349
    8.29829830    0.03186657
    8.33833834    0.03211949
    8.37837838    0.03238140
    8.41841842    0.03265138
    8.45845846    0.03292840
    8.49849850    0.03321134
    8.53853854    0.03349903
    8.57857858    0.03379019
    8.61861862    0.03408353
    8.65865866    0.03437769
    8.69869870    0.03467130
    8.73873874    0.03496298
    8.77877878    0.03525138
    8.81881882    0.03553515
    8.85885886    0.03581303
    8.89889890    0.03608384
    8.93893894    0.03634648
    8.97897898    0.03659999
    9.01901902    0.03684355
    9.05905906    0.03707647
    9.09909910    0.03729827
    9.13913914    0.03750862
    9.17917918    0.03770739
    9.21921922    0.03789461
    9.25925926    0.03807052
    9.29929930    0.03823551
    9.33933934    0.03839014
    9.37937938    0.03853511
    9.41941942    0.03867125
    9.45945946    0.03879946
    9.49949950    0.03892075
    9.53953954    0.03903616
    9.57957958    0.03914676
    9.61961962    0.03925360
    9.65965966    0.03935771
    9.69969970    0.03946006
    9.73973974    0.03956154
    9.77977978    0.03966295
    9.81981982    0.03976495
    9.85985986    0.03986810
    9.89989990    0.03997280
    9.93993994    0.04007929
    9.97997998    0.04018769
   10.02002002    0.04029794
   10.06006006    0.04040984
   10.10010010    0.04052305
   10.14014014    0.04063710
   10.18018018    0.04075139
   10.22022022    0.04086525
   10.26026026    0.04097790
   10.30030030    0.04108853
   10.34034034    0.04119627
   10.38038038    0.04130027
   10.42042042    0.04139969
   10.46046046    0.04149373
   10.50050050    0.04158167
   10.54054054    0.04166290
   10.58058058    0.04173689
   10.62062062    0.04180330
   10.66066066    0.04186190
   10.70070070    0.04191265
   10.74074074    0.04195566
   10.78078078    0.04199125
   10.82082082    0.04201987
   10.86086086    0.04204216
   10.90090090    0.04205891
   10.94094094    0.04207103
   10.98098098    0.04207958
   11.02102102    0.04208568
   11.06106106    0.04209056
   11.10110110    0.04209546
   11.14114114    0.04210168
   11.18118118    0.04211048
   11.22122122    0.04212314
   11.26126126    0.04214084
   11.30130130    0.04216471
   11.34134134    0.04219578
   11.38138138    0.04223497
   11.42142142    0.04228307
   11.46146146    0.04234071
   11.50150150    0.04240838
   11.54154154    0.04248638
   11.58158158    0.04257485
   11.62162162    0.04267376
   11.66166166    0.04278286
   11.70170170    0.04290174
   11.74174174    0.04302980
   11.78178178    0.04316625
   11.82182182    0.04331015
   11.86186186    0.04346037
   11.90190190    0.04361565
   11.94194194    0.04377456
   11.98198198    0.04393559
   12.02202202    0.04409712
   12.06206206    0.04425744
   12.10210210    0.04441482
   12.14214214    0.04456750
   12.18218218    0.04471372
   12.22222222    0.04485179
   12.26226226    0.04498010
   12.30230230    0.04509711
   12.34234234    0.04520148
   12.38238238    0.04529201
   12.42242242    0.04536769
   12.46246246    0.04542775
   12.50250250    0.04547166
   12.54254254    0.04549914
   12.58258258    0.04551016
   12.62262262    0.04550496
   12.66266266    0.04548404
   12.70270270    0.04544814
   12.74274274    0.04539825
   12.78278278    0.04533553
   12.82282282    0.04526137
   12.86286286    0.04517730
   12.90290290    0.04508497
   12.94294294    0.04498614
   12.98298298    0.04488262
   13.02302302    0.04477625
   13.06306306    0.04466890
   13.10310310    0.04456237
   13.14314314    0.04445843
   13.18318318    0.04435875
   13.22322322    0.04426491
   13.26326326    0.04417835
   13.30330330    0.04410039
   13.34334334    0.04403217
   13.38338338    0.04397468
   13.42342342    0.04392870
   13.46346346    0.04389487
   13.50350350    0.04387361
   13.54354354    0.04386514
   13.58358358    0.04386951
   13.62362362    0.04388657
   13.66366366    0.04391597
   13.70370370    0.04395717
   13.74374374    0.04400946
   13.78378378    0.04407197
   13.82382382    0.04414364
   13.86386386    0.04422330
   13.90390390    0.04430962
   13.94394394    0.04440117
   13.98398398    0.04449644
   14.02402402    0.04459383
   14.06406406    0.04469170
   14.10410410    0.04478841
   14.14414414    0.04488232
   14.18418418    0.04497184
   14.22422422    0.04505545
   14.26426426    0.04513173
   14.30430430    0.04519939
   14.34434434    0.04525731
   14.38438438    0.04530454
   14.42442442    0.04534035
   14.46446446    0.04536421
   14.50450450    0.04537584
   14.54454454    0.04537518
   14.58458458    0.04536243
   14.62462462    0.04533799
   14.66466466    0.04530253
   14.70470470    0.04525689
   14.74474474    0.04520211
   14.78478478    0.04513940
   14.82482482    0.04507010
   14.86486486    0.04499566
   14.90490490    0.04491761
   14.94494494    0.04483754
   14.98498498    0.04475703
   15.02502503    0.04467766
   15.06506507    0.04460099
   15.10510511    0.04452847
   15.14514515    0.04446150
   15.18518519    0.04440133
   15.22522523    0.04434909
   15.26526527    0.04430576
   15.30530531    0.04427215
   15.34534535    0.04424889
   15.38538539    0.04423644
   15.42542543    0.04423503
   15.46546547    0.04424472
   15.50550551    0.04426537
   15.54554555    0.04429662
   15.58558559    0.04433792
   15.62562563    0.04438853
   15.66566567    0.04444752
   15.70570571    0.04451378
   15.74574575    0.04458603
   15.78578579    0.04466286
   15.82582583    0.04474273
   15.86586587    0.04482396
   15.90590591    0.04490482
   15.94594595    0.04498351
   15.98598599    0.04505820
   16.02602603    0.04512706
   16.06606607    0.04518831
   16.10610611    0.04524022
   16.14614615    0.04528118
   16.18618619    0.04530969
   16.22622623    0.04532445
   16.26626627    0.04532431
   16.30630631    0.04530838
   16.34634635    0.04527597
   16.38638639    0.04522667
   16.42642643    0.04516030
   16.46646647    0.04507698
   16.50650651    0.04497705
   16.54654655    0.04486114
   16.58658659    0.04473009
   16.62662663    0.04458497
   16.66666667    0.04442703
   16.70670671    0.04425769
   16.74674675    0.04407852
   16.78678679    0.04389117
   16.82682683    0.04369737
   16.86686687    0.04349890
   16.90690691    0.04329753
   16.94694695    0.04309500
   16.98698699    0.04289303
   17.02702703    0.04269322
   17.06706707    0.04249711
   17.10710711    0.04230607
   17.14714715    0.04212137
   17.18718719    0.04194412
   17.22722723    0.04177524
   17.26726727    0.04161550
   17.30730731    0.04146547
   17.34734735    0.04132554
   17.38738739    0.04119592
   17.42742743    0.04107660
   17.46746747    0.04096742
   17.50750751    0.04086802
   17.54754755    0.04077784
   17.58758759    0.04069620
   17.62762763    0.04062221
   17.66766767    0.04055486
   17.70770771    0.04049302
   17.74774775    0.04043541
   17.78778779    0.04038068
   17.82782783    0.04032741
   17.86786787    0.04027411
   17.90790791    0.04021928
   17.94794795    0.04016141
   17.98798799    0.04009903
   18.02802803    0.04003072
   18.06806807    0.03995515
   18.10810811    0.03987110
   18.14814815    0.03977748
   18.18818819    0.03967337
   18.22822823    0.03955801
   18.26826827    0.03943087
   18.30830831    0.03929158
   18.34834835    0.03914002
   18.38838839    0.03897627
   18.42842843    0.03880062
   18.46846847    0.03861357
   18.50850851    0.03841583
   18.54854855    0.03820825
   18.58858859    0.03799188
   18.62862863    0.03776788
   18.66866867    0.03753753
   18.70870871    0.03730222
   18.74874875    0.03706338
   18.78878879    0.03682249
   18.82882883    0.03658105
   18.86886887    0.03634056
   18.90890891    0.03610248
   18.94894895    0.03586824
   18.98898899    0.03563920
   19.02902903    0.03541665
   19.06906907    0.03520179
   19.10910911    0.03499572
   19.14914915    0.03479944
   19.18918919    0.03461385
   19.22922923    0.03443970
   19.26926927    0.03427765
   19.30930931    0.03412823
   19.34934935    0.03399183
   19.38938939    0.03386874
   19.42942943    0.03375909
   19.46946947    0.03366292
   19.50950951    0.03358011
   19.54954955    0.03351045
   19.58958959    0.03345358
   19.62962963    0.03340904
   19.66966967    0.03337622
   19.70970971    0.03335443
   19.74974975    0.03334284
