# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
  -10.00000000    0.02207520
   -9.95995996    0.02192382
   -9.91991992    0.02180883
   -9.87987988    0.02172881
   -9.83983984    0.02168191
   -9.79979980    0.02166587
   -9.75975976    0.02167810
   -9.71971972    0.02171571
   -9.67967968    0.02177566
   -9.63963964    0.02185480
   -9.59959960    0.02195001
   -9.55955956    0.02205829
   -9.51951952    0.02217683
   -9.47947948    0.02230305
   -9.43943944    0.02243462
   -9.39939940    0.02256941
   -9.35935936    0.02270540
   -9.31931932    0.02284060
   -9.27927928    0.02297290
   -9.23923924    0.02309999
   -9.19919920    0.02321926
   -9.15915916    0.02332786
   -9.11911912    0.02342266
   -9.07907908    0.02350046
   -9.03903904    0.02355819
   -8.99899900    0.02359308
   -8.95895896    0.02360301
   -8.91891892    0.02358669
   -8.87887888    0.02354392
   -8.83883884    0.02347564
   -8.79879880    0.02338399
   -8.75875876    0.02327226
   -8.71871872    0.02314467
   -8.67867868    0.02300619
   -8.63863864    0.02286228
   -8.59859860    0.02271860
   -8.55855856    0.02258079
   -8.51851852    0.02245424
   -8.47847848    0.02234396
   -8.43843844    0.02225444
   -8.39839840    0.02218965
   -8.35835836    0.02215297
   -8.31831832    0.02214726
   -8.27827828    0.02217492
   -8.23823824    0.02223793
   -8.19819820    0.02233796
   -8.15815816    0.02247645
   -8.11811812    0.02265470
   -8.07807808    0.02287392
   -8.03803804    0.02313532
   -7.99799800    0.02344011
   -7.95795796    0.02378955
   -7.91791792    0.02418492
   -7.87787788    0.02462746
   -7.83783784    0.02511837
   -7.79779780    0.02565867
   -7.75775776    0.02624917
   -7.71771772    0.02689033
   -7.67767768    0.02758212
   -7.63763764    0.02832398
   -7.59759760    0.02911461
   -7.55755756    0.02995189
   -7.51751752    0.03083278
   -7.47747748    0.03175312
   -7.43743744    0.03270760
   -7.39739740    0.03368960
   -7.35735736    0.03469115
   -7.31731732    0.03570282
   -7.27727728    0.03671376
   -7.23723724    0.03771163
   -7.19719720    0.03868282
   -7.15715716    0.03961253
   -7.11711712    0.04048519
   -7.07707708    0.04128483
   -7.03703704    0.04199575
   -6.99699700    0.04260323
   -6.95695696    0.04309431
   -6.91691692    0.04345865
   -6.87687688    0.04368926
   -6.83683684    0.04378312
   -6.79679680    0.04374144
   -6.75675676    0.04356981
   -6.71671672    0.04327785
   -6.67667668    0.04287873
   -6.63663664    0.04238837
   -6.59659660    0.04182461
   -6.55655656    0.04120628
   -6.51651652    0.04055237
   -6.47647648    0.03988127
   -6.43643644    0.03921019
   -6.39639640    0.03855474
   -6.35635636    0.03792870
   -6.31631632    0.03734384
   -6.27627628    0.03680996
   -6.23623624    0.03633487
   -6.19619620    0.03592456
   -6.15615616    0.03558328
   -6.11611612    0.03531362
   -6.07607608    0.03511668
   -6.03603604    0.03499207
   -5.99599600    0.03493797
   -5.95595596    0.03495117
   -5.91591592    0.03502702
   -5.87587588    0.03515943
   -5.83583584    0.03534088
   -5.79579580    0.03556238
   -5.75575576    0.03581358
   -5.71571572    0.03608289
   -5.67567568    0.03635763
   -5.63563564    0.03662441
   -5.59559560    0.03686951
   -5.55555556    0.03707937
   -5.51551552    0.03724118
   -5.47547548    0.03734342
   -5.43543544    0.03737651
   -5.39539540    0.03733324
   -5.35535536    0.03720916
   -5.31531532    0.03700276
   -5.27527528    0.03671546
   -5.23523524    0.03635142
   -5.19519520    0.03591709
   -5.15515516    0.03542075
   -5.11511512    0.03487183
   -5.07507508    0.03428026
   -5.03503504    0.03365593
   -4.99499499    0.03300805
   -4.95495495    0.03234482
   -4.91491491    0.03167313
   -4.87487487    0.03099840
   -4.83483483    0.03032465
   -4.79479479    0.02965454
   -4.75475475    0.02898966
   -4.71471471    0.02833081
   -4.67467467    0.02767826
   -4.63463463    0.02703210
   -4.59459459    0.02639251
   -4.55455455    0.02575995
   -4.51451451    0.02513530
   -4.47447447    0.02451990
   -4.43443443    0.02391555
   -4.39439439    0.02332436
   -4.35435435    0.02274868
   -4.31431431    0.02219091
   -4.27427427    0.02165339
   -4.23423423    0.02113819
   -4.19419419    0.02064707
   -4.15415415    0.02018135
   -4.11411411    0.01974189
   -4.07407407    0.01932904
   -4.03403403    0.01894264
   -3.99399399    0.01858207
   -3.95395395    0.01824623
   -3.91391391    0.01793367
   -3.87387387    0.01764260
   -3.83383383    0.01737101
   -3.79379379    0.01711676
   -3.75375375    0.01687771
   -3.71371371    0.01665178
   -3.67367367    0.01643712
   -3.63363363    0.01623217
   -3.59359359    0.01603572
   -3.55355355    0.01584700
   -3.51351351    0.01566561
   -3.47347347    0.01549157
   -3.43343343    0.01532519
   -3.39339339    0.01516702
   -3.35335335    0.01501773
   -3.31331331    0.01487800
   -3.27327327    0.01474842
   -3.23323323    0.01462941
   -3.19319319    0.01452110
   -3.15315315    0.01442336
   -3.11311311    0.01433569
   -3.07307307    0.01425730
   -3.03303303    0.01418708
   -2.99299299    0.01412368
   -2.95295295    0.01406556
   -2.91291291    0.01401109
   -2.87287287    0.01395864
   -2.83283283    0.01390663
   -2.79279279    0.01385364
   -2.75275275    0.01379847
   -2.71271271    0.01374010
   -2.67267267    0.01367780
   -2.63263263    0.01361102
   -2.59259259    0.01353939
   -2.55255255    0.01346269
   -2.51251251    0.01338082
   -2.47247247    0.01329376
   -2.43243243    0.01320159
   -2.39239239    0.01310447
   -2.35235235    0.01300273
   -2.31231231    0.01289687
   -2.27227227    0.01278757
   -2.23223223    0.01267577
   -2.19219219    0.01256258
   -2.15215215    0.01244936
   -2.11211211    0.01233757
   -2.07207207    0.01222880
   -2.03203203    0.01212462
   -1.99199199    0.01202655
   -1.95195195    0.01193598
   -1.91191191    0.01185410
   -1.87187187    0.01178184
   -1.83183183    0.01171985
   -1.79179179    0.01166843
   -1.75175175    0.01162756
   -1.71171171    0.01159684
   -1.67167167    0.01157553
   -1.63163163    0.01156254
   -1.59159159    0.01155647
   -1.55155155    0.01155562
   -1.51151151    0.01155809
   -1.47147147    0.01156185
   -1.43143143    0.01156480
   -1.39139139    0.01156491
   -1.35135135    0.01156035
   -1.31131131    0.01154954
   -1.27127127    0.01153135
   -1.23123123    0.01150508
   -1.19119119    0.01147057
   -1.15115115    0.01142818
   -1.11111111    0.01137876
   -1.07107107    0.01132359
   -1.03103103    0.01126427
   -0.99099099    0.01120261
   -0.95095095    0.01114053
   -0.91091091    0.01107996
   -0.87087087    0.01102270
   -0.83083083    0.01097041
   -0.79079079    0.01092449
   -0.75075075    0.01088608
   -0.71071071    0.01085603
   -0.67067067    0.01083490
   -0.63063063    0.01082293
   -0.59059059    0.01082012
   -0.55055055    0.01082621
   -0.51051051    0.01084074
   -0.47047047    0.01086307
   -0.43043043    0.01089244
   -0.39039039    0.01092807
   -0.35035035    0.01096913
   -0.31031031    0.01101489
   -0.27027027    0.01106473
   -0.23023023    0.01111815
   -0.19019019    0.01117489
   -0.15015015    0.01123484
   -0.11011011    0.01129809
   -0.07007007    0.01136492
   -0.03003003    0.01143572
    0.01001001    0.01151103
    0.05005005    0.01159143
    0.09009009    0.01167759
    0.13013013    0.01177021
    0.17017017    0.01187005
    0.21021021    0.01197792
    0.25025025    0.01209470
    0.29029029    0.01222137
    0.33033033    0.01235901
    0.37037037    0.01250880
    0.41041041    0.01267201
    0.45045045    0.01285001
    0.49049049    0.01304422
    0.53053053    0.01325607
    0.57057057    0.01348701
    0.61061061    0.01373839
    0.65065065    0.01401150
    0.69069069    0.01430746
    0.73073073    0.01462720
    0.77077077    0.01497142
    0.81081081    0.01534053
    0.85085085    0.01573457
    0.89089089    0.01615321
    0.93093093    0.01659560
    0.97097097    0.01706038
    1.01101101    0.01754558
    1.05105105    0.01804860
    1.09109109    0.01856614
    1.13113113    0.01909420
    1.17117117    0.01962815
    1.21121121    0.02016274
    1.25125125    0.02069229
    1.29129129    0.02121082
    1.33133133    0.02171227
    1.37137137    0.02219073
    1.41141141    0.02264070
    1.45145145    0.02305729
    1.49149149    0.02343637
    1.53153153    0.02377465
    1.57157157    0.02406972
    1.61161161    0.02431990
    1.65165165    0.02452417
    1.69169169    0.02468197
    1.73173173    0.02479306
    1.77177177    0.02485743
    1.81181181    0.02487525
    1.85185185    0.02484695
    1.89189189    0.02477328
    1.93193193    0.02465553
    1.97197197    0.02449567
    2.01201201    0.02429651
    2.05205205    0.02406177
    2.09209209    0.02379607
    2.13213213    0.02350486
    2.17217217    0.02319423
    2.21221221    0.02287074
    2.25225225    0.02254109
    2.29229229    0.02221193
    2.33233233    0.02188961
    2.37237237    0.02158001
    2.41241241    0.02128836
    2.45245245    0.02101919
    2.49249249    0.02077626
    2.53253253    0.02056254
    2.57257257    0.02038021
    2.61261261    0.02023070
    2.65265265    0.02011469
    2.69269269    0.02003216
    2.73273273    0.01998238
    2.77277277    0.01996396
