# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   -1.03103103    0.02920539
   -0.99099099    0.02934648
   -0.95095095    0.02951472
   -0.91091091    0.02971008
   -0.87087087    0.02993274
   -0.83083083    0.03018296
   -0.79079079    0.03046116
   -0.75075075    0.03076784
   -0.71071071    0.03110354
   -0.67067067    0.03146879
   -0.63063063    0.03186408
   -0.59059059    0.03228975
   -0.55055055    0.03274598
   -0.51051051    0.03323268
   -0.47047047    0.03374942
   -0.43043043    0.03429540
   -0.39039039    0.03486935
   -0.35035035    0.03546949
   -0.31031031    0.03609348
   -0.27027027    0.03673838
   -0.23023023    0.03740062
   -0.19019019    0.03807600
   -0.15015015    0.03875970
   -0.11011011    0.03944634
   -0.07007007    0.04013001
   -0.03003003    0.04080437
    0.01001001    0.04146277
    0.05005005    0.04209839
    0.09009009    0.04270436
    0.13013013    0.04327396
    0.17017017    0.04380074
    0.21021021    0.04427867
    0.25025025    0.04470226
    0.29029029    0.04506668
    0.33033033    0.04536780
    0.37037037    0.04560227
    0.41041041    0.04576748
    0.45045045    0.04586166
    0.49049049    0.04588378
    0.53053053    0.04583362
    0.57057057    0.04571171
    0.61061061    0.04551937
    0.65065065    0.04525872
    0.69069069    0.04493264
    0.73073073    0.04454481
    0.77077077    0.04409962
    0.81081081    0.04360221
    0.85085085    0.04305828
    0.89089089    0.04247409
    0.93093093    0.04185627
    0.97097097    0.04121170
    1.01101101    0.04054733
    1.05105105    0.03987010
    1.09109109    0.03918670
    1.13113113    0.03850352
    1.17117117    0.03782654
    1.21121121    0.03716120
    1.25125125    0.03651242
    1.29129129    0.03588451
    1.33133133    0.03528119
    1.37137137    0.03470560
    1.41141141    0.03416030
    1.45145145    0.03364733
    1.49149149    0.03316825
    1.53153153    0.03272418
    1.57157157    0.03231582
    1.61161161    0.03194355
    1.65165165    0.03160746
    1.69169169    0.03130739
    1.73173173    0.03104297
    1.77177177    0.03081373
    1.81181181    0.03061905
    1.85185185    0.03045830
    1.89189189    0.03033085
    1.93193193    0.03023608
    1.97197197    0.03017348
    2.01201201    0.03014265
    2.05205205    0.03014335
    2.09209209    0.03017548
    2.13213213    0.03023915
    2.17217217    0.03033466
    2.21221221    0.03046248
    2.25225225    0.03062325
    2.29229229    0.03081778
    2.33233233    0.03104699
    2.37237237    0.03131189
    2.41241241    0.03161355
    2.45245245    0.03195304
    2.49249249    0.03233142
    2.53253253    0.03274968
    2.57257257    0.03320868
    2.61261261    0.03370915
    2.65265265    0.03425161
    2.69269269    0.03483634
    2.73273273    0.03546333
    2.77277277    0.03613222
    2.81281281    0.03684228
    2.85285285    0.03759234
    2.89289289    0.03838076
    2.93293293    0.03920537
    2.97297297    0.04006344
    3.01301301    0.04095169
    3.05305305    0.04186621
    3.09309309    0.04280255
    3.13313313    0.04375566
    3.17317317    0.04472001
    3.21321321    0.04568964
    3.25325325    0.04665822
    3.29329329    0.04761920
    3.33333333    0.04856591
    3.37337337    0.04949169
    3.41341341    0.05038998
    3.45345345    0.05125443
    3.49349349    0.05207899
    3.53353353    0.05285789
    3.57357357    0.05358567
    3.61361361    0.05425716
    3.65365365    0.05486737
    3.69369369    0.05541149
    3.73373373    0.05588479
    3.77377377    0.05628260
    3.81381381    0.05660030
    3.85385385    0.05683340
    3.89389389    0.05697766
    3.93393393    0.05702921
    3.97397397    0.05698483
    4.01401401    0.05684214
    4.05405405    0.05659982
    4.09409409    0.05625790
    4.13413413    0.05581783
    4.17417417    0.05528266
    4.21421421    0.05465701
    4.25425425    0.05394701
    4.29429429    0.05316015
    4.33433433    0.05230510
    4.37437437    0.05139137
    4.41441441    0.05042908
    4.45445445    0.04942861
    4.49449449    0.04840032
    4.53453453    0.04735428
    4.57457457    0.04630004
    4.61461461    0.04524648
    4.65465465    0.04420160
    4.69469469    0.04317252
    4.73473473    0.04216536
    4.77477477    0.04118526
    4.81481481    0.04023643
    4.85485485    0.03932210
    4.89489489    0.03844467
    4.93493493    0.03760573
    4.97497497    0.03680612
    5.01501502    0.03604605
    5.05505506    0.03532516
    5.09509510    0.03464258
    5.13513514    0.03399707
    5.17517518    0.03338704
    5.21521522    0.03281070
    5.25525526    0.03226607
    5.29529530    0.03175112
    5.33533534    0.03126383
    5.37537538    0.03080224
    5.41541542    0.03036450
    5.45545546    0.02994895
    5.49549550    0.02955414
    5.53553554    0.02917880
    5.57557558    0.02882187
    5.61561562    0.02848249
    5.65565566    0.02815990
    5.69569570    0.02785347
    5.73573574    0.02756257
    5.77577578    0.02728654
    5.81581582    0.02702464
    5.85585586    0.02677597
    5.89589590    0.02653944
