{\rtf1\ansi\ansicpg1252\cocoartf2639
\cocoatextscaling0\cocoaplatform0{\fonttbl\f0\fnil\fcharset0 Menlo-Regular;}
{\colortbl;\red255\green255\blue255;\red0\green0\blue0;}
{\*\expandedcolortbl;;\csgray\c0;}
\margl1440\margr1440\vieww11520\viewh8400\viewkind0
\pard\tx560\tx1120\tx1680\tx2240\tx2800\tx3360\tx3920\tx4480\tx5040\tx5600\tx6160\tx6720\pardirnatural\partightenfactor0

\f0\fs22 \cf2 \CocoaLigature0 # Final state angular momentum:   1\
# Broadening parameter (in eV):    0.400\
# Absorbing atom type (xiabs):   1\
# Energy (eV)   sigma\
  -10.00000000    0.06423883\
   -9.86622074    0.07085501\
   -9.73244147    0.07664027\
   -9.59866221    0.07935061\
   -9.46488294    0.07922749\
   -9.33110368    0.07934935\
   -9.19732441    0.08371767\
   -9.06354515    0.09122957\
   -8.92976589    0.09418414\
   -8.79598662    0.08814966\
   -8.66220736    0.07971651\
   -8.52842809    0.07605982\
   -8.39464883    0.07931180\
   -8.26086957    0.08779957\
   -8.12709030    0.09585275\
   -7.99331104    0.09840693\
   -7.85953177    0.09755244\
   -7.72575251    0.09684836\
   -7.59197324    0.09746275\
   -7.45819398    0.09756182\
   -7.32441472    0.09488104\
   -7.19063545    0.09173354\
   -7.05685619    0.09016506\
   -6.92307692    0.08928695\
   -6.78929766    0.09053248\
   -6.65551839    0.09764278\
   -6.52173913    0.11166324\
   -6.38795987    0.12922485\
   -6.25418060    0.14501721\
   -6.12040134    0.15225319\
   -5.98662207    0.14488549\
   -5.85284281    0.12827588\
   -5.71906355    0.11323692\
   -5.58528428    0.10641577\
   -5.45150502    0.10983156\
   -5.31772575    0.12214907\
   -5.18394649    0.13829258\
   -5.05016722    0.15118873\
   -4.91638796    0.15571844\
   -4.78260870    0.15322711\
   -4.64882943    0.14954693\
   -4.51505017    0.14276674\
   -4.38127090    0.12840751\
   -4.24749164    0.11092989\
   -4.11371237    0.09492742\
   -3.97993311    0.07944390\
   -3.84615385    0.06520560\
   -3.71237458    0.05402485\
   -3.57859532    0.04575245\
   -3.44481605    0.03979999\
   -3.31103679    0.03581979\
   -3.17725753    0.03343033\
   -3.04347826    0.03261071\
   -2.90969900    0.03363219\
   -2.77591973    0.03656748\
   -2.64214047    0.04064029\
   -2.50836120    0.04413509\
   -2.37458194    0.04671211\
   -2.24080268    0.04970371\
   -2.10702341    0.05345467\
   -1.97324415    0.05707546\
   -1.83946488    0.05827854\
   -1.70568562    0.05562699\
   -1.57190635    0.04959826\
   -1.43812709    0.04172043\
   -1.30434783    0.03476539\
   -1.17056856    0.03031410\
   -1.03678930    0.02853067\
   -0.90301003    0.02917366\
   -0.76923077    0.03152767\
   -0.63545151    0.03332488\
   -0.50167224    0.03154640\
   -0.36789298    0.02662919\
   -0.23411371    0.02146601\
   -0.10033445    0.01746953\
    0.03344482    0.01465331\
    0.16722408    0.01269197\
    0.30100334    0.01130427\
    0.43478261    0.01030105\
    0.56856187    0.00956196\
    0.70234114    0.00901047\
    0.83612040    0.00859701\
    0.96989967    0.00828882\
    1.10367893    0.00806375\
    1.23745819    0.00790664\
    1.37123746    0.00780703\
    1.50501672    0.00775774\
