# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   -1.03103103    0.00014388
   -0.99099099    0.00014410
   -0.95095095    0.00014432
   -0.91091091    0.00014454
   -0.87087087    0.00014476
   -0.83083083    0.00014498
   -0.79079079    0.00014520
   -0.75075075    0.00014542
   -0.71071071    0.00014565
   -0.67067067    0.00014587
   -0.63063063    0.00014610
   -0.59059059    0.00014632
   -0.55055055    0.00014655
   -0.51051051    0.00014677
   -0.47047047    0.00014700
   -0.43043043    0.00014723
   -0.39039039    0.00014745
   -0.35035035    0.00014768
   -0.31031031    0.00014791
   -0.27027027    0.00014814
   -0.23023023    0.00014837
   -0.19019019    0.00014860
   -0.15015015    0.00014883
   -0.11011011    0.00014906
   -0.07007007    0.00014929
   -0.03003003    0.00014953
    0.01001001    0.00014976
    0.05005005    0.00014999
    0.09009009    0.00015023
    0.13013013    0.00015046
    0.17017017    0.00015070
    0.21021021    0.00015093
    0.25025025    0.00015117
    0.29029029    0.00015141
    0.33033033    0.00015165
    0.37037037    0.00015188
    0.41041041    0.00015212
    0.45045045    0.00015236
    0.49049049    0.00015260
    0.53053053    0.00015285
    0.57057057    0.00015309
    0.61061061    0.00015333
    0.65065065    0.00015357
    0.69069069    0.00015382
    0.73073073    0.00015406
    0.77077077    0.00015431
    0.81081081    0.00015455
    0.85085085    0.00015480
    0.89089089    0.00015504
    0.93093093    0.00015529
    0.97097097    0.00015554
    1.01101101    0.00015579
    1.05105105    0.00015604
    1.09109109    0.00015629
    1.13113113    0.00015654
    1.17117117    0.00015679
    1.21121121    0.00015704
    1.25125125    0.00015730
    1.29129129    0.00015755
    1.33133133    0.00015780
    1.37137137    0.00015806
    1.41141141    0.00015831
    1.45145145    0.00015857
    1.49149149    0.00015883
    1.53153153    0.00015908
    1.57157157    0.00015934
    1.61161161    0.00015960
    1.65165165    0.00015986
    1.69169169    0.00016012
    1.73173173    0.00016038
    1.77177177    0.00016064
    1.81181181    0.00016091
    1.85185185    0.00016117
    1.89189189    0.00016143
    1.93193193    0.00016170
    1.97197197    0.00016196
    2.01201201    0.00016223
    2.05205205    0.00016249
    2.09209209    0.00016276
    2.13213213    0.00016303
    2.17217217    0.00016330
    2.21221221    0.00016357
    2.25225225    0.00016384
    2.29229229    0.00016411
    2.33233233    0.00016438
    2.37237237    0.00016465
    2.41241241    0.00016492
    2.45245245    0.00016520
    2.49249249    0.00016547
    2.53253253    0.00016575
    2.57257257    0.00016602
    2.61261261    0.00016630
    2.65265265    0.00016658
    2.69269269    0.00016686
    2.73273273    0.00016713
    2.77277277    0.00016741
    2.81281281    0.00016770
    2.85285285    0.00016798
    2.89289289    0.00016826
    2.93293293    0.00016854
    2.97297297    0.00016883
    3.01301301    0.00016911
    3.05305305    0.00016940
    3.09309309    0.00016968
    3.13313313    0.00016997
    3.17317317    0.00017026
    3.21321321    0.00017054
    3.25325325    0.00017083
    3.29329329    0.00017112
    3.33333333    0.00017142
    3.37337337    0.00017171
    3.41341341    0.00017200
    3.45345345    0.00017229
    3.49349349    0.00017259
    3.53353353    0.00017288
    3.57357357    0.00017318
    3.61361361    0.00017348
    3.65365365    0.00017377
    3.69369369    0.00017407
    3.73373373    0.00017437
    3.77377377    0.00017467
    3.81381381    0.00017497
    3.85385385    0.00017527
    3.89389389    0.00017557
    3.93393393    0.00017588
    3.97397397    0.00017618
    4.01401401    0.00017649
    4.05405405    0.00017679
    4.09409409    0.00017710
    4.13413413    0.00017741
    4.17417417    0.00017771
    4.21421421    0.00017802
    4.25425425    0.00017833
    4.29429429    0.00017864
    4.33433433    0.00017895
    4.37437437    0.00017926
    4.41441441    0.00017958
    4.45445445    0.00017989
    4.49449449    0.00018021
    4.53453453    0.00018052
    4.57457457    0.00018084
    4.61461461    0.00018115
    4.65465465    0.00018147
    4.69469469    0.00018179
    4.73473473    0.00018211
    4.77477477    0.00018243
    4.81481481    0.00018275
    4.85485485    0.00018307
    4.89489489    0.00018340
    4.93493493    0.00018372
    4.97497497    0.00018405
    5.01501502    0.00018437
    5.05505506    0.00018470
    5.09509510    0.00018503
    5.13513514    0.00018536
    5.17517518    0.00018569
    5.21521522    0.00018602
    5.25525526    0.00018635
    5.29529530    0.00018668
    5.33533534    0.00018702
    5.37537538    0.00018735
    5.41541542    0.00018769
    5.45545546    0.00018803
    5.49549550    0.00018836
    5.53553554    0.00018870
    5.57557558    0.00018904
    5.61561562    0.00018938
    5.65565566    0.00018972
    5.69569570    0.00019007
    5.73573574    0.00019041
    5.77577578    0.00019076
    5.81581582    0.00019110
    5.85585586    0.00019145
    5.89589590    0.00019180
    5.93593594    0.00019215
    5.97597598    0.00019250
    6.01601602    0.00019285
    6.05605606    0.00019320
    6.09609610    0.00019356
    6.13613614    0.00019391
    6.17617618    0.00019427
    6.21621622    0.00019462
    6.25625626    0.00019498
    6.29629630    0.00019534
    6.33633634    0.00019570
    6.37637638    0.00019606
    6.41641642    0.00019642
    6.45645646    0.00019679
    6.49649650    0.00019715
    6.53653654    0.00019752
    6.57657658    0.00019788
    6.61661662    0.00019825
    6.65665666    0.00019862
    6.69669670    0.00019899
    6.73673674    0.00019936
    6.77677678    0.00019974
    6.81681682    0.00020011
    6.85685686    0.00020048
    6.89689690    0.00020086
    6.93693694    0.00020124
    6.97697698    0.00020162
    7.01701702    0.00020200
    7.05705706    0.00020238
    7.09709710    0.00020276
    7.13713714    0.00020314
    7.17717718    0.00020353
    7.21721722    0.00020391
    7.25725726    0.00020430
    7.29729730    0.00020469
    7.33733734    0.00020508
    7.37737738    0.00020547
    7.41741742    0.00020586
    7.45745746    0.00020625
    7.49749750    0.00020665
    7.53753754    0.00020704
    7.57757758    0.00020744
    7.61761762    0.00020784
    7.65765766    0.00020824
    7.69769770    0.00020864
    7.73773774    0.00020904
    7.77777778    0.00020944
    7.81781782    0.00020985
    7.85785786    0.00021025
    7.89789790    0.00021066
    7.93793794    0.00021107
    7.97797798    0.00021148
    8.01801802    0.00021189
    8.05805806    0.00021230
    8.09809810    0.00021272
    8.13813814    0.00021313
    8.17817818    0.00021355
    8.21821822    0.00021397
    8.25825826    0.00021439
    8.29829830    0.00021481
    8.33833834    0.00021523
    8.37837838    0.00021565
    8.41841842    0.00021608
    8.45845846    0.00021650
    8.49849850    0.00021693
    8.53853854    0.00021736
    8.57857858    0.00021779
    8.61861862    0.00021823
    8.65865866    0.00021866
    8.69869870    0.00021909
    8.73873874    0.00021953
    8.77877878    0.00021997
    8.81881882    0.00022041
    8.85885886    0.00022085
    8.89889890    0.00022129
    8.93893894    0.00022174
    8.97897898    0.00022218
    9.01901902    0.00022263
    9.05905906    0.00022308
    9.09909910    0.00022353
    9.13913914    0.00022398
    9.17917918    0.00022443
    9.21921922    0.00022489
    9.25925926    0.00022534
    9.29929930    0.00022580
    9.33933934    0.00022626
    9.37937938    0.00022672
    9.41941942    0.00022718
    9.45945946    0.00022765
    9.49949950    0.00022811
    9.53953954    0.00022858
    9.57957958    0.00022905
    9.61961962    0.00022952
    9.65965966    0.00022999
    9.69969970    0.00023047
    9.73973974    0.00023094
    9.77977978    0.00023142
    9.81981982    0.00023190
    9.85985986    0.00023238
    9.89989990    0.00023286
    9.93993994    0.00023334
    9.97997998    0.00023383
   10.02002002    0.00023432
   10.06006006    0.00023481
   10.10010010    0.00023530
   10.14014014    0.00023579
   10.18018018    0.00023629
   10.22022022    0.00023679
   10.26026026    0.00023728
   10.30030030    0.00023778
   10.34034034    0.00023829
   10.38038038    0.00023879
   10.42042042    0.00023930
   10.46046046    0.00023981
   10.50050050    0.00024032
   10.54054054    0.00024083
   10.58058058    0.00024134
   10.62062062    0.00024186
   10.66066066    0.00024238
   10.70070070    0.00024290
   10.74074074    0.00024342
   10.78078078    0.00024394
   10.82082082    0.00024447
   10.86086086    0.00024500
   10.90090090    0.00024553
   10.94094094    0.00024606
   10.98098098    0.00024659
   11.02102102    0.00024713
   11.06106106    0.00024766
   11.10110110    0.00024820
   11.14114114    0.00024875
   11.18118118    0.00024929
   11.22122122    0.00024984
   11.26126126    0.00025038
   11.30130130    0.00025093
   11.34134134    0.00025149
   11.38138138    0.00025204
   11.42142142    0.00025260
   11.46146146    0.00025316
   11.50150150    0.00025372
   11.54154154    0.00025429
   11.58158158    0.00025485
   11.62162162    0.00025542
   11.66166166    0.00025599
   11.70170170    0.00025656
   11.74174174    0.00025714
   11.78178178    0.00025772
   11.82182182    0.00025830
   11.86186186    0.00025888
   11.90190190    0.00025947
   11.94194194    0.00026005
   11.98198198    0.00026064
   12.02202202    0.00026124
   12.06206206    0.00026183
   12.10210210    0.00026243
   12.14214214    0.00026303
   12.18218218    0.00026363
   12.22222222    0.00026423
   12.26226226    0.00026484
   12.30230230    0.00026545
   12.34234234    0.00026606
   12.38238238    0.00026668
   12.42242242    0.00026730
   12.46246246    0.00026792
   12.50250250    0.00026854
   12.54254254    0.00026917
   12.58258258    0.00026980
   12.62262262    0.00027043
   12.66266266    0.00027107
   12.70270270    0.00027171
   12.74274274    0.00027235
   12.78278278    0.00027299
   12.82282282    0.00027364
   12.86286286    0.00027429
   12.90290290    0.00027494
   12.94294294    0.00027560
   12.98298298    0.00027626
   13.02302302    0.00027692
   13.06306306    0.00027758
   13.10310310    0.00027825
   13.14314314    0.00027892
   13.18318318    0.00027960
   13.22322322    0.00028027
   13.26326326    0.00028095
   13.30330330    0.00028164
   13.34334334    0.00028232
   13.38338338    0.00028301
   13.42342342    0.00028370
   13.46346346    0.00028440
   13.50350350    0.00028510
   13.54354354    0.00028580
   13.58358358    0.00028651
   13.62362362    0.00028722
   13.66366366    0.00028794
   13.70370370    0.00028865
   13.74374374    0.00028938
   13.78378378    0.00029010
   13.82382382    0.00029083
   13.86386386    0.00029156
   13.90390390    0.00029230
   13.94394394    0.00029304
   13.98398398    0.00029378
   14.02402402    0.00029453
   14.06406406    0.00029528
   14.10410410    0.00029603
   14.14414414    0.00029679
   14.18418418    0.00029755
   14.22422422    0.00029831
   14.26426426    0.00029908
   14.30430430    0.00029985
   14.34434434    0.00030062
   14.38438438    0.00030140
   14.42442442    0.00030218
   14.46446446    0.00030297
   14.50450450    0.00030376
   14.54454454    0.00030455
   14.58458458    0.00030535
   14.62462462    0.00030615
   14.66466466    0.00030696
   14.70470470    0.00030777
   14.74474474    0.00030859
   14.78478478    0.00030941
   14.82482482    0.00031023
   14.86486486    0.00031107
   14.90490490    0.00031190
   14.94494494    0.00031274
   14.98498498    0.00031359
   15.02502503    0.00031444
   15.06506507    0.00031530
   15.10510511    0.00031616
   15.14514515    0.00031703
   15.18518519    0.00031791
   15.22522523    0.00031878
   15.26526527    0.00031967
   15.30530531    0.00032056
   15.34534535    0.00032145
   15.38538539    0.00032235
   15.42542543    0.00032325
   15.46546547    0.00032415
   15.50550551    0.00032507
   15.54554555    0.00032598
   15.58558559    0.00032690
   15.62562563    0.00032783
   15.66566567    0.00032876
   15.70570571    0.00032969
   15.74574575    0.00033063
   15.78578579    0.00033158
   15.82582583    0.00033253
   15.86586587    0.00033348
   15.90590591    0.00033444
   15.94594595    0.00033541
   15.98598599    0.00033639
   16.02602603    0.00033737
   16.06606607    0.00033835
   16.10610611    0.00033934
   16.14614615    0.00034034
   16.18618619    0.00034135
   16.22622623    0.00034235
   16.26626627    0.00034337
   16.30630631    0.00034439
   16.34634635    0.00034542
   16.38638639    0.00034645
   16.42642643    0.00034748
   16.46646647    0.00034853
   16.50650651    0.00034958
   16.54654655    0.00035063
   16.58658659    0.00035169
   16.62662663    0.00035276
   16.66666667    0.00035384
   16.70670671    0.00035492
   16.74674675    0.00035601
   16.78678679    0.00035711
   16.82682683    0.00035822
   16.86686687    0.00035934
   16.90690691    0.00036047
   16.94694695    0.00036160
   16.98698699    0.00036275
   17.02702703    0.00036391
   17.06706707    0.00036509
   17.10710711    0.00036627
   17.14714715    0.00036746
   17.18718719    0.00036867
   17.22722723    0.00036989
   17.26726727    0.00037111
   17.30730731    0.00037235
   17.34734735    0.00037360
   17.38738739    0.00037486
   17.42742743    0.00037613
   17.46746747    0.00037741
   17.50750751    0.00037869
   17.54754755    0.00037999
   17.58758759    0.00038130
   17.62762763    0.00038261
   17.66766767    0.00038393
   17.70770771    0.00038527
   17.74774775    0.00038661
   17.78778779    0.00038796
   17.82782783    0.00038932
   17.86786787    0.00039069
   17.90790791    0.00039207
   17.94794795    0.00039347
   17.98798799    0.00039488
   18.02802803    0.00039630
   18.06806807    0.00039773
   18.10810811    0.00039918
   18.14814815    0.00040065
   18.18818819    0.00040213
   18.22822823    0.00040362
   18.26826827    0.00040513
   18.30830831    0.00040666
   18.34834835    0.00040820
   18.38838839    0.00040975
   18.42842843    0.00041131
   18.46846847    0.00041289
   18.50850851    0.00041447
   18.54854855    0.00041606
   18.58858859    0.00041766
   18.62862863    0.00041927
   18.66866867    0.00042089
   18.70870871    0.00042251
   18.74874875    0.00042413
   18.78878879    0.00042576
   18.82882883    0.00042740
   18.86886887    0.00042904
   18.90890891    0.00043070
   18.94894895    0.00043236
   18.98898899    0.00043403
   19.02902903    0.00043572
   19.06906907    0.00043742
   19.10910911    0.00043914
   19.14914915    0.00044088
   19.18918919    0.00044264
   19.22922923    0.00044442
   19.26926927    0.00044623
   19.30930931    0.00044806
   19.34934935    0.00044992
   19.38938939    0.00045180
   19.42942943    0.00045371
   19.46946947    0.00045565
   19.50950951    0.00045761
   19.54954955    0.00045960
   19.58958959    0.00046160
   19.62962963    0.00046363
   19.66966967    0.00046568
   19.70970971    0.00046774
   19.74974975    0.00046982
   19.78978979    0.00047191
   19.82982983    0.00047401
   19.86986987    0.00047612
   19.90990991    0.00047824
   19.94994995    0.00048037
   19.98998999    0.00048250
   20.03003003    0.00048464
   20.07007007    0.00048680
   20.11011011    0.00048896
   20.15015015    0.00049114
   20.19019019    0.00049334
